"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 88 meters. After the 2nd turn, it travels 77 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 203 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 88 meters. After the 2nd turn, it travels 77 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 203 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 88 meters at the 1st turn + 77 meters after the 2nd turn + 0 meters after the 4th turn = <<88+77+0=165>>165 meters around the ring. It must therefore have driven 203 total meters – 165 calculated meters = 38 meters after the 3rd turn. #### 38"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 35 meters. After the 2nd turn, it travels 49 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 132 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 35 meters. After the 2nd turn, it travels 49 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 132 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 35 meters at the 1st turn + 49 meters after the 2nd turn + 0 meters after the 4th turn = <<35+49+0=84>>84 meters around the ring. It must therefore have driven 132 total meters – 84 calculated meters = 48 meters after the 3rd turn. #### 48"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 74 meters. After the 2nd turn, it travels 64 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 220 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 74 meters. After the 2nd turn, it travels 64 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 220 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 74 meters at the 1st turn + 64 meters after the 2nd turn + 0 meters after the 4th turn = <<74+64+0=138>>138 meters around the ring. It must therefore have driven 220 total meters – 138 calculated meters = 82 meters after the 3rd turn. #### 82"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 35 meters. After the 2nd turn, it travels 87 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 175 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 35 meters. After the 2nd turn, it travels 87 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 175 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 35 meters at the 1st turn + 87 meters after the 2nd turn + 0 meters after the 4th turn = <<35+87+0=122>>122 meters around the ring. It must therefore have driven 175 total meters – 122 calculated meters = 53 meters after the 3rd turn. #### 53"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 87 meters. After the 2nd turn, it travels 72 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 189 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 87 meters. After the 2nd turn, it travels 72 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 189 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 87 meters at the 1st turn + 72 meters after the 2nd turn + 0 meters after the 4th turn = <<87+72+0=159>>159 meters around the ring. It must therefore have driven 189 total meters – 159 calculated meters = 30 meters after the 3rd turn. #### 30"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 80 meters. After the 2nd turn, it travels 30 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 130 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 80 meters. After the 2nd turn, it travels 30 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 130 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 80 meters at the 1st turn + 30 meters after the 2nd turn + 0 meters after the 4th turn = <<80+30+0=110>>110 meters around the ring. It must therefore have driven 130 total meters – 110 calculated meters = 20 meters after the 3rd turn. #### 20"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 32 meters. After the 2nd turn, it travels 66 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 108 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 32 meters. After the 2nd turn, it travels 66 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 108 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 32 meters at the 1st turn + 66 meters after the 2nd turn + 0 meters after the 4th turn = <<32+66+0=98>>98 meters around the ring. It must therefore have driven 108 total meters – 98 calculated meters = 10 meters after the 3rd turn. #### 10"
"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 54 meters. After the 2nd turn, it travels 71 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 150 meters around the ring, how far did it have to travel after the 3rd turn?","A car is driving through a tunnel with many turns. The roads are poorly maintained and contain many potholes. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 54 meters. After the 2nd turn, it travels 71 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 150 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 54 meters at the 1st turn + 71 meters after the 2nd turn + 0 meters after the 4th turn = <<54+71+0=125>>125 meters around the ring. It must therefore have driven 150 total meters – 125 calculated meters = 25 meters after the 3rd turn. #### 25"
"Mr. Mateo shared a certain amount of money between his two nephew, Liam and William. If Liam got $33, and William got twice as much as Liam, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two nephew, Liam and William. William is Mr. Mateo's favorite nephew. If Liam got $33, and William got twice as much as Liam, how much was the money shared?",William got twice $33 which is 2*$33 = $<<2*33=66>>66 The total amount shared was $33+$66 = $<<33+66=99>>99 #### 99
"Mr. Elijah shared a certain amount of money between his two brother, Noah and Oliver. If Noah got $41, and Oliver got twice as much as Noah, how much was the money shared?","Mr. Elijah shared a certain amount of money between his two brother, Noah and Oliver. Oliver is Mr. Elijah's favorite brother. If Noah got $41, and Oliver got twice as much as Noah, how much was the money shared?",Oliver got twice $41 which is 2*$41 = $<<2*41=82>>82 The total amount shared was $41+$82 = $<<41+82=123>>123 #### 123
"Mr. William shared a certain amount of money between his two brother, Noah and Mateo. If Noah got $92, and Mateo got twice as much as Noah, how much was the money shared?","Mr. William shared a certain amount of money between his two brother, Noah and Mateo. Mateo is Mr. William's favorite brother. If Noah got $92, and Mateo got twice as much as Noah, how much was the money shared?",Mateo got twice $92 which is 2*$92 = $<<2*92=184>>184 The total amount shared was $92+$184 = $<<92+184=276>>276 #### 276
"Mr. Liam shared a certain amount of money between his two son, Noah and William. If Noah got $53, and William got twice as much as Noah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two son, Noah and William. William is Mr. Liam's favorite son. If Noah got $53, and William got twice as much as Noah, how much was the money shared?",William got twice $53 which is 2*$53 = $<<2*53=106>>106 The total amount shared was $53+$106 = $<<53+106=159>>159 #### 159
"Mr. James shared a certain amount of money between his two nephew, Mateo and William. If Mateo got $86, and William got twice as much as Mateo, how much was the money shared?","Mr. James shared a certain amount of money between his two nephew, Mateo and William. William is Mr. James's favorite nephew. If Mateo got $86, and William got twice as much as Mateo, how much was the money shared?",William got twice $86 which is 2*$86 = $<<2*86=172>>172 The total amount shared was $86+$172 = $<<86+172=258>>258 #### 258
"Mr. Noah shared a certain amount of money between his two father, James and Mateo. If James got $67, and Mateo got twice as much as James, how much was the money shared?","Mr. Noah shared a certain amount of money between his two father, James and Mateo. Mateo is Mr. Noah's favorite father. If James got $67, and Mateo got twice as much as James, how much was the money shared?",Mateo got twice $67 which is 2*$67 = $<<2*67=134>>134 The total amount shared was $67+$134 = $<<67+134=201>>201 #### 201
"Mr. Mateo shared a certain amount of money between his two son, Noah and James. If Noah got $72, and James got twice as much as Noah, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two son, Noah and James. James is Mr. Mateo's favorite son. If Noah got $72, and James got twice as much as Noah, how much was the money shared?",James got twice $72 which is 2*$72 = $<<2*72=144>>144 The total amount shared was $72+$144 = $<<72+144=216>>216 #### 216
"Mr. Lucas shared a certain amount of money between his two brother, Liam and Oliver. If Liam got $96, and Oliver got twice as much as Liam, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two brother, Liam and Oliver. Oliver is Mr. Lucas's favorite brother. If Liam got $96, and Oliver got twice as much as Liam, how much was the money shared?",Oliver got twice $96 which is 2*$96 = $<<2*96=192>>192 The total amount shared was $96+$192 = $<<96+192=288>>288 #### 288
"Mr. William shared a certain amount of money between his two son, James and Elijah. If James got $91, and Elijah got twice as much as James, how much was the money shared?","Mr. William shared a certain amount of money between his two son, James and Elijah. Elijah is Mr. William's favorite son. If James got $91, and Elijah got twice as much as James, how much was the money shared?",Elijah got twice $91 which is 2*$91 = $<<2*91=182>>182 The total amount shared was $91+$182 = $<<91+182=273>>273 #### 273
"Mr. Liam shared a certain amount of money between his two brother, Noah and Oliver. If Noah got $50, and Oliver got twice as much as Noah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two brother, Noah and Oliver. Oliver is Mr. Liam's favorite brother. If Noah got $50, and Oliver got twice as much as Noah, how much was the money shared?",Oliver got twice $50 which is 2*$50 = $<<2*50=100>>100 The total amount shared was $50+$100 = $<<50+100=150>>150 #### 150
"Mr. Lucas shared a certain amount of money between his two nephew, Mateo and Oliver. If Mateo got $68, and Oliver got twice as much as Mateo, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two nephew, Mateo and Oliver. Oliver is Mr. Lucas's favorite nephew. If Mateo got $68, and Oliver got twice as much as Mateo, how much was the money shared?",Oliver got twice $68 which is 2*$68 = $<<2*68=136>>136 The total amount shared was $68+$136 = $<<68+136=204>>204 #### 204
"Mr. Lucas shared a certain amount of money between his two grandfather, James and William. If James got $58, and William got twice as much as James, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two grandfather, James and William. William is Mr. Lucas's favorite grandfather. If James got $58, and William got twice as much as James, how much was the money shared?",William got twice $58 which is 2*$58 = $<<2*58=116>>116 The total amount shared was $58+$116 = $<<58+116=174>>174 #### 174
"Mr. Lucas shared a certain amount of money between his two uncle, Mateo and Liam. If Mateo got $86, and Liam got twice as much as Mateo, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two uncle, Mateo and Liam. Liam is Mr. Lucas's favorite uncle. If Mateo got $86, and Liam got twice as much as Mateo, how much was the money shared?",Liam got twice $86 which is 2*$86 = $<<2*86=172>>172 The total amount shared was $86+$172 = $<<86+172=258>>258 #### 258
"Mr. Mateo shared a certain amount of money between his two uncle, Lucas and Liam. If Lucas got $90, and Liam got twice as much as Lucas, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two uncle, Lucas and Liam. Liam is Mr. Mateo's favorite uncle. If Lucas got $90, and Liam got twice as much as Lucas, how much was the money shared?",Liam got twice $90 which is 2*$90 = $<<2*90=180>>180 The total amount shared was $90+$180 = $<<90+180=270>>270 #### 270
"Mr. Noah shared a certain amount of money between his two father, Mateo and Elijah. If Mateo got $76, and Elijah got twice as much as Mateo, how much was the money shared?","Mr. Noah shared a certain amount of money between his two father, Mateo and Elijah. Elijah is Mr. Noah's favorite father. If Mateo got $76, and Elijah got twice as much as Mateo, how much was the money shared?",Elijah got twice $76 which is 2*$76 = $<<2*76=152>>152 The total amount shared was $76+$152 = $<<76+152=228>>228 #### 228
"Mr. William shared a certain amount of money between his two uncle, Mateo and Oliver. If Mateo got $25, and Oliver got twice as much as Mateo, how much was the money shared?","Mr. William shared a certain amount of money between his two uncle, Mateo and Oliver. Oliver is Mr. William's favorite uncle. If Mateo got $25, and Oliver got twice as much as Mateo, how much was the money shared?",Oliver got twice $25 which is 2*$25 = $<<2*25=50>>50 The total amount shared was $25+$50 = $<<25+50=75>>75 #### 75
"Mr. Liam shared a certain amount of money between his two grandfather, Oliver and William. If Oliver got $30, and William got twice as much as Oliver, how much was the money shared?","Mr. Liam shared a certain amount of money between his two grandfather, Oliver and William. William is Mr. Liam's favorite grandfather. If Oliver got $30, and William got twice as much as Oliver, how much was the money shared?",William got twice $30 which is 2*$30 = $<<2*30=60>>60 The total amount shared was $30+$60 = $<<30+60=90>>90 #### 90
"Mr. Mateo shared a certain amount of money between his two uncle, William and Liam. If William got $90, and Liam got twice as much as William, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two uncle, William and Liam. Liam is Mr. Mateo's favorite uncle. If William got $90, and Liam got twice as much as William, how much was the money shared?",Liam got twice $90 which is 2*$90 = $<<2*90=180>>180 The total amount shared was $90+$180 = $<<90+180=270>>270 #### 270
"Mr. Noah shared a certain amount of money between his two grandfather, Elijah and William. If Elijah got $12, and William got twice as much as Elijah, how much was the money shared?","Mr. Noah shared a certain amount of money between his two grandfather, Elijah and William. William is Mr. Noah's favorite grandfather. If Elijah got $12, and William got twice as much as Elijah, how much was the money shared?",William got twice $12 which is 2*$12 = $<<2*12=24>>24 The total amount shared was $12+$24 = $<<12+24=36>>36 #### 36
"Mr. James shared a certain amount of money between his two nephew, Oliver and Lucas. If Oliver got $82, and Lucas got twice as much as Oliver, how much was the money shared?","Mr. James shared a certain amount of money between his two nephew, Oliver and Lucas. Lucas is Mr. James's favorite nephew. If Oliver got $82, and Lucas got twice as much as Oliver, how much was the money shared?",Lucas got twice $82 which is 2*$82 = $<<2*82=164>>164 The total amount shared was $82+$164 = $<<82+164=246>>246 #### 246
"Mr. Oliver shared a certain amount of money between his two uncle, Mateo and James. If Mateo got $69, and James got twice as much as Mateo, how much was the money shared?","Mr. Oliver shared a certain amount of money between his two uncle, Mateo and James. James is Mr. Oliver's favorite uncle. If Mateo got $69, and James got twice as much as Mateo, how much was the money shared?",James got twice $69 which is 2*$69 = $<<2*69=138>>138 The total amount shared was $69+$138 = $<<69+138=207>>207 #### 207
"Mr. Elijah shared a certain amount of money between his two grandfather, Lucas and Oliver. If Lucas got $28, and Oliver got twice as much as Lucas, how much was the money shared?","Mr. Elijah shared a certain amount of money between his two grandfather, Lucas and Oliver. Oliver is Mr. Elijah's favorite grandfather. If Lucas got $28, and Oliver got twice as much as Lucas, how much was the money shared?",Oliver got twice $28 which is 2*$28 = $<<2*28=56>>56 The total amount shared was $28+$56 = $<<28+56=84>>84 #### 84
"Mr. Noah shared a certain amount of money between his two grandfather, Lucas and Elijah. If Lucas got $21, and Elijah got twice as much as Lucas, how much was the money shared?","Mr. Noah shared a certain amount of money between his two grandfather, Lucas and Elijah. Elijah is Mr. Noah's favorite grandfather. If Lucas got $21, and Elijah got twice as much as Lucas, how much was the money shared?",Elijah got twice $21 which is 2*$21 = $<<2*21=42>>42 The total amount shared was $21+$42 = $<<21+42=63>>63 #### 63
"Mr. William shared a certain amount of money between his two nephew, Elijah and Mateo. If Elijah got $51, and Mateo got twice as much as Elijah, how much was the money shared?","Mr. William shared a certain amount of money between his two nephew, Elijah and Mateo. Mateo is Mr. William's favorite nephew. If Elijah got $51, and Mateo got twice as much as Elijah, how much was the money shared?",Mateo got twice $51 which is 2*$51 = $<<2*51=102>>102 The total amount shared was $51+$102 = $<<51+102=153>>153 #### 153
"Mr. Liam shared a certain amount of money between his two grandfather, Noah and Lucas. If Noah got $95, and Lucas got twice as much as Noah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two grandfather, Noah and Lucas. Lucas is Mr. Liam's favorite grandfather. If Noah got $95, and Lucas got twice as much as Noah, how much was the money shared?",Lucas got twice $95 which is 2*$95 = $<<2*95=190>>190 The total amount shared was $95+$190 = $<<95+190=285>>285 #### 285
"Mr. Liam shared a certain amount of money between his two nephew, Mateo and Elijah. If Mateo got $57, and Elijah got twice as much as Mateo, how much was the money shared?","Mr. Liam shared a certain amount of money between his two nephew, Mateo and Elijah. Elijah is Mr. Liam's favorite nephew. If Mateo got $57, and Elijah got twice as much as Mateo, how much was the money shared?",Elijah got twice $57 which is 2*$57 = $<<2*57=114>>114 The total amount shared was $57+$114 = $<<57+114=171>>171 #### 171
"Mr. Elijah shared a certain amount of money between his two grandfather, Liam and William. If Liam got $51, and William got twice as much as Liam, how much was the money shared?","Mr. Elijah shared a certain amount of money between his two grandfather, Liam and William. William is Mr. Elijah's favorite grandfather. If Liam got $51, and William got twice as much as Liam, how much was the money shared?",William got twice $51 which is 2*$51 = $<<2*51=102>>102 The total amount shared was $51+$102 = $<<51+102=153>>153 #### 153
"Mr. Mateo shared a certain amount of money between his two nephew, James and Oliver. If James got $49, and Oliver got twice as much as James, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two nephew, James and Oliver. Oliver is Mr. Mateo's favorite nephew. If James got $49, and Oliver got twice as much as James, how much was the money shared?",Oliver got twice $49 which is 2*$49 = $<<2*49=98>>98 The total amount shared was $49+$98 = $<<49+98=147>>147 #### 147
"Mr. Mateo shared a certain amount of money between his two father, Elijah and Oliver. If Elijah got $97, and Oliver got twice as much as Elijah, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two father, Elijah and Oliver. Oliver is Mr. Mateo's favorite father. If Elijah got $97, and Oliver got twice as much as Elijah, how much was the money shared?",Oliver got twice $97 which is 2*$97 = $<<2*97=194>>194 The total amount shared was $97+$194 = $<<97+194=291>>291 #### 291
"Mr. James shared a certain amount of money between his two grandfather, Mateo and Elijah. If Mateo got $55, and Elijah got twice as much as Mateo, how much was the money shared?","Mr. James shared a certain amount of money between his two grandfather, Mateo and Elijah. Elijah is Mr. James's favorite grandfather. If Mateo got $55, and Elijah got twice as much as Mateo, how much was the money shared?",Elijah got twice $55 which is 2*$55 = $<<2*55=110>>110 The total amount shared was $55+$110 = $<<55+110=165>>165 #### 165
"Mr. Elijah shared a certain amount of money between his two father, Oliver and Liam. If Oliver got $36, and Liam got twice as much as Oliver, how much was the money shared?","Mr. Elijah shared a certain amount of money between his two father, Oliver and Liam. Liam is Mr. Elijah's favorite father. If Oliver got $36, and Liam got twice as much as Oliver, how much was the money shared?",Liam got twice $36 which is 2*$36 = $<<2*36=72>>72 The total amount shared was $36+$72 = $<<36+72=108>>108 #### 108
"Mr. Oliver shared a certain amount of money between his two son, Lucas and William. If Lucas got $16, and William got twice as much as Lucas, how much was the money shared?","Mr. Oliver shared a certain amount of money between his two son, Lucas and William. William is Mr. Oliver's favorite son. If Lucas got $16, and William got twice as much as Lucas, how much was the money shared?",William got twice $16 which is 2*$16 = $<<2*16=32>>32 The total amount shared was $16+$32 = $<<16+32=48>>48 #### 48
"Mr. Lucas shared a certain amount of money between his two brother, James and William. If James got $99, and William got twice as much as James, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two brother, James and William. William is Mr. Lucas's favorite brother. If James got $99, and William got twice as much as James, how much was the money shared?",William got twice $99 which is 2*$99 = $<<2*99=198>>198 The total amount shared was $99+$198 = $<<99+198=297>>297 #### 297
"Mr. William shared a certain amount of money between his two brother, James and Oliver. If James got $20, and Oliver got twice as much as James, how much was the money shared?","Mr. William shared a certain amount of money between his two brother, James and Oliver. Oliver is Mr. William's favorite brother. If James got $20, and Oliver got twice as much as James, how much was the money shared?",Oliver got twice $20 which is 2*$20 = $<<2*20=40>>40 The total amount shared was $20+$40 = $<<20+40=60>>60 #### 60
"Mr. James shared a certain amount of money between his two father, Mateo and Lucas. If Mateo got $16, and Lucas got twice as much as Mateo, how much was the money shared?","Mr. James shared a certain amount of money between his two father, Mateo and Lucas. Lucas is Mr. James's favorite father. If Mateo got $16, and Lucas got twice as much as Mateo, how much was the money shared?",Lucas got twice $16 which is 2*$16 = $<<2*16=32>>32 The total amount shared was $16+$32 = $<<16+32=48>>48 #### 48
"Mr. Oliver shared a certain amount of money between his two nephew, Elijah and James. If Elijah got $31, and James got twice as much as Elijah, how much was the money shared?","Mr. Oliver shared a certain amount of money between his two nephew, Elijah and James. James is Mr. Oliver's favorite nephew. If Elijah got $31, and James got twice as much as Elijah, how much was the money shared?",James got twice $31 which is 2*$31 = $<<2*31=62>>62 The total amount shared was $31+$62 = $<<31+62=93>>93 #### 93
"Mr. Elijah shared a certain amount of money between his two brother, Oliver and Noah. If Oliver got $50, and Noah got twice as much as Oliver, how much was the money shared?","Mr. Elijah shared a certain amount of money between his two brother, Oliver and Noah. Noah is Mr. Elijah's favorite brother. If Oliver got $50, and Noah got twice as much as Oliver, how much was the money shared?",Noah got twice $50 which is 2*$50 = $<<2*50=100>>100 The total amount shared was $50+$100 = $<<50+100=150>>150 #### 150
"Mr. Mateo shared a certain amount of money between his two brother, Liam and James. If Liam got $62, and James got twice as much as Liam, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two brother, Liam and James. James is Mr. Mateo's favorite brother. If Liam got $62, and James got twice as much as Liam, how much was the money shared?",James got twice $62 which is 2*$62 = $<<2*62=124>>124 The total amount shared was $62+$124 = $<<62+124=186>>186 #### 186
"Mr. Noah shared a certain amount of money between his two father, Lucas and Elijah. If Lucas got $21, and Elijah got twice as much as Lucas, how much was the money shared?","Mr. Noah shared a certain amount of money between his two father, Lucas and Elijah. Elijah is Mr. Noah's favorite father. If Lucas got $21, and Elijah got twice as much as Lucas, how much was the money shared?",Elijah got twice $21 which is 2*$21 = $<<2*21=42>>42 The total amount shared was $21+$42 = $<<21+42=63>>63 #### 63
"Mr. Mateo shared a certain amount of money between his two uncle, James and Elijah. If James got $58, and Elijah got twice as much as James, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two uncle, James and Elijah. Elijah is Mr. Mateo's favorite uncle. If James got $58, and Elijah got twice as much as James, how much was the money shared?",Elijah got twice $58 which is 2*$58 = $<<2*58=116>>116 The total amount shared was $58+$116 = $<<58+116=174>>174 #### 174
"Mr. Lucas shared a certain amount of money between his two uncle, James and Elijah. If James got $65, and Elijah got twice as much as James, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two uncle, James and Elijah. Elijah is Mr. Lucas's favorite uncle. If James got $65, and Elijah got twice as much as James, how much was the money shared?",Elijah got twice $65 which is 2*$65 = $<<2*65=130>>130 The total amount shared was $65+$130 = $<<65+130=195>>195 #### 195
"Mr. Liam shared a certain amount of money between his two grandfather, Elijah and Oliver. If Elijah got $11, and Oliver got twice as much as Elijah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two grandfather, Elijah and Oliver. Oliver is Mr. Liam's favorite grandfather. If Elijah got $11, and Oliver got twice as much as Elijah, how much was the money shared?",Oliver got twice $11 which is 2*$11 = $<<2*11=22>>22 The total amount shared was $11+$22 = $<<11+22=33>>33 #### 33
"Mr. William shared a certain amount of money between his two brother, Elijah and James. If Elijah got $78, and James got twice as much as Elijah, how much was the money shared?","Mr. William shared a certain amount of money between his two brother, Elijah and James. James is Mr. William's favorite brother. If Elijah got $78, and James got twice as much as Elijah, how much was the money shared?",James got twice $78 which is 2*$78 = $<<2*78=156>>156 The total amount shared was $78+$156 = $<<78+156=234>>234 #### 234
"Mr. Oliver shared a certain amount of money between his two brother, Mateo and Elijah. If Mateo got $57, and Elijah got twice as much as Mateo, how much was the money shared?","Mr. Oliver shared a certain amount of money between his two brother, Mateo and Elijah. Elijah is Mr. Oliver's favorite brother. If Mateo got $57, and Elijah got twice as much as Mateo, how much was the money shared?",Elijah got twice $57 which is 2*$57 = $<<2*57=114>>114 The total amount shared was $57+$114 = $<<57+114=171>>171 #### 171
"Mr. Oliver shared a certain amount of money between his two father, Noah and Liam. If Noah got $46, and Liam got twice as much as Noah, how much was the money shared?","Mr. Oliver shared a certain amount of money between his two father, Noah and Liam. Liam is Mr. Oliver's favorite father. If Noah got $46, and Liam got twice as much as Noah, how much was the money shared?",Liam got twice $46 which is 2*$46 = $<<2*46=92>>92 The total amount shared was $46+$92 = $<<46+92=138>>138 #### 138
"Mr. Mateo shared a certain amount of money between his two father, Lucas and James. If Lucas got $55, and James got twice as much as Lucas, how much was the money shared?","Mr. Mateo shared a certain amount of money between his two father, Lucas and James. James is Mr. Mateo's favorite father. If Lucas got $55, and James got twice as much as Lucas, how much was the money shared?",James got twice $55 which is 2*$55 = $<<2*55=110>>110 The total amount shared was $55+$110 = $<<55+110=165>>165 #### 165
"Mr. Liam shared a certain amount of money between his two brother, Elijah and Oliver. If Elijah got $64, and Oliver got twice as much as Elijah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two brother, Elijah and Oliver. Oliver is Mr. Liam's favorite brother. If Elijah got $64, and Oliver got twice as much as Elijah, how much was the money shared?",Oliver got twice $64 which is 2*$64 = $<<2*64=128>>128 The total amount shared was $64+$128 = $<<64+128=192>>192 #### 192
"Mr. Lucas shared a certain amount of money between his two grandfather, Liam and Mateo. If Liam got $41, and Mateo got twice as much as Liam, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two grandfather, Liam and Mateo. Mateo is Mr. Lucas's favorite grandfather. If Liam got $41, and Mateo got twice as much as Liam, how much was the money shared?",Mateo got twice $41 which is 2*$41 = $<<2*41=82>>82 The total amount shared was $41+$82 = $<<41+82=123>>123 #### 123
"Mr. Liam shared a certain amount of money between his two grandfather, Elijah and Lucas. If Elijah got $31, and Lucas got twice as much as Elijah, how much was the money shared?","Mr. Liam shared a certain amount of money between his two grandfather, Elijah and Lucas. Lucas is Mr. Liam's favorite grandfather. If Elijah got $31, and Lucas got twice as much as Elijah, how much was the money shared?",Lucas got twice $31 which is 2*$31 = $<<2*31=62>>62 The total amount shared was $31+$62 = $<<31+62=93>>93 #### 93
"Mr. Lucas shared a certain amount of money between his two father, Liam and James. If Liam got $43, and James got twice as much as Liam, how much was the money shared?","Mr. Lucas shared a certain amount of money between his two father, Liam and James. James is Mr. Lucas's favorite father. If Liam got $43, and James got twice as much as Liam, how much was the money shared?",James got twice $43 which is 2*$43 = $<<2*43=86>>86 The total amount shared was $43+$86 = $<<43+86=129>>129 #### 129
